Unnamed: 0,borough,parenthesis,post_id,post_date,post_time,update_date,update_time,title,price,images,square_footage,housing_type,description,bedroom,bathroom,cat,dog,laundry,parking,post_id_old,smoking,furnished,URL,Reason,SPAM
<built-in function id>,san gabriel valley,"LA HABRA, LA PUENTE, DIAMOND BAR, HACIENDA HEIGHTS",6762419508.0,2018-12-01,12:54pm,2018-12-01,12:54pm,WE ACCEPT INTERNATIONAL STUDENTS!! APPLY TODAY!!CALL ISABEL!!!,$1590,8.0,,apartment,"CALL NOW SAVE ON SELECT UNITS! LARGE ONE BEDROOM ON FIRST FLOOR ONLY ONE AVAILABLE, CALL NOW ***PRICING INLUDES MOVE IN SPECIAL BASED ON 12 MONTH LEASE*** AVAILABLE: 1 BEDROOM ONE BATH* *2 BEDROOM 1 BATH ALSO AVAILABLE *2 BEDROOM 2 BATH ALSO AVAILABLE *FURNITURE RENTAL AVAILABLE *GARAGE RENTAL AVAILABLE *CALL ISABEL FOR A TOUR TODAY! NEED MORE DETAILS CALL AT show contact info Community Features: Quiet Community Surrounded by Majestic Trees Lush Green Landscape Sprinkled with Bold-Colored Flowers Year Round Onsite Experienced and Dedicated Management and Maintenance Sparkling Pool with Bubbling, Relaxing, Heated Spa 24-Hour Coinless Laundry Facilities State-of-the Art BBQ Grills Electronically Gated Entry Cathedral Ceilings (Upstairs) Bright, Sunny Kitchens Extra Storage in Carports Located In a Wonderful Neighborhood, Pheasant Ridge can be your new home now! Located near the City of Industry, The Puente Hills Mall, Walmart Supercenter, Target, Costco, Krispy Kreme Doughnuts, AMC Theaters, Speed Zone, and Peter F. Schabarum Regional Park for all your shopping and entertainment needs. Pheasant Ridge is a unique apartment community designed with you in mind!!! *Service Dogs allowed with Paperwork CALL ISABEL! show contact info PHEASANT RIDGE 17800 COLIMA ROAD ROWLAND HEIGHTS, CA 91748",1.0,1.0,cats are OK - purrr,dogs are OK - wooof,laundry on site,carport,,,,,,False
<built-in function id>,central LA,Hawthorne,6762387327.0,2018-12-01,12:19pm,,,"Lovely 2 Bedroom, 1 bathroom apartment Unit In Hawthorne",$1500,,,apartment,"(Hawthorne) $1500 Monthly rent / Zip code 90250 / Lovely 1 bedroom 1 bathroom unit with new floors and new stove, built in microwave, air/heat, parking for one car, laundry on-site, water and trash paid. show contact info",1.0,1.0,,,laundry on site,carport,,,,https://losangeles.craigslist.org/lac/apa/d/lovely-2-bedroom-1-bathroom/6762387327.html,This posting has been flagged for removal.                 [?],True
<built-in function id>,westside-southbay,Westchester,6762419215.0,2018-12-01,12:54pm,,,1 Bedroom in Great Location,$1933,12.0,675,apartment,"Welcome home to Madrid Apartments This beautiful, perfectly-manicured community offers you life's luxuries and a true sense of neighborhood. You'll come home to a park-like setting with the feel of an urban oasis. The beach is nearby, and USC, Loyola Marymount, OTIS College of Art and Design, shopping, dining and more are just minutes away. But perhaps the nicest part of living at The Madrid Townhomes & Flats is the sense of community spirit. From catered barbecues to resident appreciation days, we are always finding ways to make you feel welcome. Plus, you can commute less and enjoy life more since we're minutes from LAX and the 405, 105 and 10 Freeways, as well as the Howard Hughes Center, Westfield Mall and Marina Del Rey. Whether you're browsing apartments for rent in Los Angeles, eyeing Westchester apartments, or searching for apartments near LAX, consider making the conveniently-located Madrid your new home. Call Now: show contact info Interested in more information? See link below:http://cl.greystar.com/g25312 This is a 1 Bedroom, 1 Bath, approximately 675 Sq. Ft. Features - Electric Appliances - Vertical Blinds - Wood Entries - Glass Shower Enclosures - Mirrored Wardrobe Closets - Ceiling Fans Community Amenities - Newly Upgraded Resident Clubhouse w/ Billards - Five 24-Hour Laundry Facilities - Extra Storage* - On-Site Courtesy Patrol - Newly Upgraded Fitness Center - Sparkling Pool & Spa - Beautiful Tropical Landscaping - Gated Community - 2 Saunas - Dogs/Cats Welcome* - Covered Parking* - Sun Deck Pet Policy Contact for details Office Hours Mon-Sat: 10-6Sun: 10-5 The Madrid Apartments 8655 Belford Avenue, Los Angeles, CA, 90045Equal Housing Opportunity Wp0kSi2dn",1.0,1.0,cats are OK - purrr,dogs are OK - wooof,laundry on site,carport,,,,,,False
<built-in function id>,SF valley,Granada Hills,6759865627.0,2018-11-28,11:44am,2018-12-01,12:52pm,AMAZING LOCATION!! NEWLY RENOVATED/ TOP TIER LAUSD SCHOOLS!!,$1595,9.0,,,"Welcome to Lindley Terrace Apartments! Located in Porter Ranch walking distance to Local Shops and Grocers. Home to TOP TIER LAUSD Elementary and High Schools, WALK TO CSUN! This one bedroom/one bathroom unit is on the second floor and includes: -Wood laminate flooring throughout (carpet in pictures is currently being replaced) -Open floor-plan -Walk-in closet in master bedroom -On-site coin-operated Laundry facility -Gated parking-lot (with one assigned covered parking space) -Water and Trash utilities provided free by management -Large sparkling community pool We are located at: 10557 Lindley Ave. Thank You! -Jamie On-Site Manager show contact info (call between 10am-6pm only please!) To Apply or view the unit: http://www.yalemanagementservices.com/ (Use the search by ""city"" - we are located in Porter Ranch!) *Renters Insurance required *No Dogs *No section 8",1.0,1.0,,,,,,,,,,False
<built-in function id>,SF valley,11121 Arminta #29,6762418658.0,2018-12-01,12:53pm,,,READY FOR MOVE IN!! NEW HOME  FOR THE HOLIDAYS !!,$1495,7.0,850,,"Cove Apartments offers a stunning one bedroom one bath apartment available now! Enjoyable and well kept, this apartment community is nearby shopping centers, restaurants, schools, and freeways. Apartment building is newly remodeled with new features. Stop by for a tour of your new home... Call NOW to schedule an appointment! Some things included with the apartment are: - Spacious Closets - Stove - A/C - Swimming Pool - Laundry on Site - Courtyard - 24 Hour Security System - Gated Entry & Parking - Water & Trash Include - On site Management Contact info: Ana 11121 Arminta St Phone: show contact info Office Hours: Monday: 9:00 AM- 5:00 PM Tuesday- 9:00 AM-5:00 PM Wednesday: 9:00 AM- 5:00 PM Thursday: 9:00 AM-5:00 PM Friday: 9:00 AM- 5:00 PM Saturday: 9:30 AM-2:00 PM ( Open house hours can be extended on some occasions) Ask for Ana! I will be more than glad to assist you. Open house is held on daily basis during office hours :) Requirements: SSN DL/ID 2 Full month recent pay stubs $30.00 Application per adult ( MONEY ORDER ONLY) Co -Signers are OK",1.0,1.0,,,,,,,,,,False
<built-in function id>,central LA,"Los Angeles, Downtown",6762418565.0,2018-12-01,12:53pm,,,"Lease Today and get up to 7 weeks free, Pet Friendly - Apt 705",$2800,24.0,630,apartment,"The Grace On Spring, managed by Holland Residential 732 S Spring St. Los Angeles, CA 90014 show contact info Lease today at The Grace on Spring, a chic new community in LA's Fashion District. Experience the height of style in a home that draws inspiration from the surrounding creativity of the fashion capital of Los Angeles. Contact us for details! This one bedroom one bathroom apartment features a fully equipped kitchen with stainless steel and gas range appliance package, custom cabinetry, quartz countertops, entry closet, washer/dryer, and floor to ceiling glass with motorized shades! VIEW OUR WEBSITE: https://www.hollandresidential.com/the-grace-on-spring [#5595736]",1.0,1.0,cats are OK - purrr,dogs are OK - wooof,w/d in unit,,,no smoking,,,,False
<built-in function id>,antelope valley,"Stevenson Ranch, Valencia, Saugus",6762417892.0,2018-12-01,12:52pm,,,Breathtaking Views at Parc Chateaux! 1 Bed Avail. W/ Washer & Dryer!,$2229,17.0,724,apartment,"Parc Chateaux http://parcchateaux.com/su/h555 CONTACT US Parc Chateaux 24979 Constitution Avenue, Stevenson Ranch, CA 91381 show contact info http://parcchateaux.com/su/h555 Office Hours: Mon : 9:00am - 6:00pm Tue : 11:00am - 6:00pm Wed : 9:00am - 6:00pm Thu : 9:00am - 6:00pm Fri : 9:00am - 6:00pm Sat : 9:00am - 6:00pm Sun : 10:00am - 5:00pm FLOORPLAN: Degas Sq Feet: 724.00 Rent: $2,229.00 Deposit: $300.00 Bed/Bath: 1/1 Welcome Home to luxury living at Parc Chateaux Apartments, located in the desirable Stevenson Ranch master-planned community. Beautiful French architecture and lush landscaping create the perfect ambiance, combining the flexibility, freedom and low-maintenance lifestyle of apartment living with all the comforts of home. The ""Degas"" is a one-bedroom, one-bath apartment at substantial 724 sq. ft. All white GE Energy Efficient Appliances are included! This open floor plan features 9 foot ceilings and a separate living room and dining area. In the kitchen, enjoy beautiful white cabinetry and dark counter tops with plenty of counter space and storage, this gorgeous kitchen even includes a pantry! The ""Degas"" highlights a large master bedroom with a ceiling fan and walk-in closet and showcases a large bathroom with plenty of storage space! Apartment #1426 is a one bedroom apartment located on the second floor. This apartment includes all energy efficient stainless steel appliances, a stack-able washer/dryer, a one car garage, and a spacious balcony! The location of this apartment is amazing! There will be nobody above you. Perfect location! You will also be walking distance from local shopping and dining, and you will have access to our resort style swimming pool, spa, business center, clubhouse, and 24 hour fitness center! This spacious 1 bedroom floorplan is renting for only $2,229.00 per month on a 10 month lease and is ready for move-in 12/26/18! (*Prices are subject to change daily). Here, you can work out the tensions of the day in our pool, spa or cardio & strength-training center. Take advantage of our executive business center or relax with a friend in the rose garden. Exercise on the bike trail or walking path. At Parc Chateaux, the options are as endless as the day is long. Our community offers an exceptional array of innovative one, two and three bedroom floor plans filled with first class features and five star amenities, all conveniently located close to an exciting variety of neighborhood shopping, schools, dining and entertainment. Parc Chateaux also features newly renovated interiors with Energy Star Stainless Steel Appliances in select units. Visit us online 24/7 at www.parcchateaux.com to learn more about our exceptional lifestyle advantages, view floor plans, arrange furniture in the space planner and even lease online! To learn more about our community or lease today, contact Jen show contact info or visit www.parcchateaux.com. We look forward to hearing from you soon! COMMUNITY AMENITIES Executive Business Center We Love Pets!* Lush Landscaping Picnic Areas 24-Hour Fitness Studio Steps to Regional Bike Trail Outdoor Fireplace Lounge with Seating Expansive Mountain Views Onsite Recycling Program Resort-Grade Pool & Spa Convenient Access to Interstate 5 Freeway Easy Commute to Major Employers, Shopping and Recreation Green-Friendly Community",1.0,1.0,cats are OK - purrr,dogs are OK - wooof,w/d in unit,detached garage,,no smoking,,,,False
<built-in function id>,SF valley,Burbank,6762391591.0,2018-12-01,12:23pm,,,"One bd 1 ba On-Site Management, Extended Dining Room",$2395,9.0,922,apartment,"Thank you for your interest in Taiko Village Condos & Townhomes. We offer contemporary 1 and 3 bedroom condos as well as 2 bedroom tri-level town homes. We are now offering short-term leases and furnished unit options. Discover a beautiful boutique condo community completely surrounded by lush landscaping. Strength meets style at this Burbank community, where you'll find plank wood style flooring, durable granite countertops that brush off the hard knocks, dark and light wood cabinetry and edgy stainless steel appliances. This community truly is the definition of luxury living. Call or email today to make an appointment to see your new home! -BBQ Area for Residents -On-Site Maintenance -Contemporary Fireplaces -Underground Parking -Jacuzzi Style Tubs -Ample Storage -Lounge Area with Modern Fireplace -Fitness Center -Flexible Lease Terms -Controlled Access -Washer/Dryer in unit -Extended Dining Room -On-Site Management -Plank Flooring, Tile, Carpet in Bedrooms -Breathtaking Floor to Ceiling Windows Call: show contact info",1.0,1.0,cats are OK - purrr,dogs are OK - wooof,w/d in unit,detached garage,,,,,,False
<built-in function id>,SF valley,Glendale,6752815361.0,2018-11-19,9:28am,2018-12-01,12:51pm,"1 Bed /1 Bath, Onsite valet dry-cleaning, Guest suite for visitors",$2398,11.0,742,apartment,"AMLI's brand new Downtown Glendale apartments offer 33 floor plans that feature contemporary kitchens with ENERGY STAR Whirlpool stainless steel appliances, sleek quartz countertops and designer stone backsplashes; faux wood flooring; garden tubs or walk-in showers; full-size washers and dryers; nine-foot ceilings; programmable smart thermostats; ceiling fans; and expansive balconies or patios. This unit features: Bedrooms: 1 Bathrooms: 1 Price: $2398 Square Feet: 742 Hard Surface Floor ThroughoutIsland/Pendant LightingCat FriendlyDog Friendly Amenities:Hollywood-inspired theater with entertaining bar and serving areaSecured large storage areasRooftop pet park with dog spaGame tech loungeNest smart/programmable thermostatsDeep undermount sinks with Moen kitchen faucet with pull-down sprayerOutdoor cabanas with individual TV'sVIP lounge overlooking pool courtyardSleek quartz countertopsGarden tubs or walk in showers Nearby Places:Golden Road BreweryClose to highway 134, 2, and 5 highwaysPortos bakeryThe Americana ( outdoor mall ) Call: show contact info Managed by AMLI Residential. *Pricing is subject to change. Please call for updated pricing.",1.0,1.0,cats are OK - purrr,dogs are OK - wooof,,,,,,,,False
<built-in function id>,westside-southbay,Marina del Rey,6762417585.0,2018-12-01,12:52pm,,,"1 BD and 1BA, Pet park & pet spa, Onsite boutique retail",$4495,16.0,1028,apartment,"AMLI's apartments near Playa Vista offer spacious one-, two- and three-bedroom apartments that feature designer interiors with contemporary coastal looks, high-end finishes, and views that span from the Marina and Pacific Ocean to the Hollywood Hills. Interiors feature Bosch stainless steel appliances, quartz countertops, kitchen islands, washers and dryers, hard surface flooring throughout living areas, and much more. -Landscaped courtyards with outdoor dining & grills -Work space with conference rooms -Onsite boutique retail -Separate tub showers -Private barbecues -Moen fixtures -Hard surface flooring throughout living areas -Paddle board storage -Front loading washers and dryers -Designer full height backsplashes Nearby Places: -Venice, Playa Vista, Santa Monica, Abbot Kinney, Mother's Beach, Pacific Ocean Call: show contact info *Pricing is subject to change. Please call for updated pricing.",1.0,1.0,cats are OK - purrr,dogs are OK - wooof,w/d in unit,attached garage,,,,,,False
